,Reviewer Name,Restaurant Name,Rating,Tags
7208,"Candace ""Cands"" L.",nadai tonkatsu katsukura kyoto station the cube,5.0,Tonkatsu
7209,"Candace ""Cands"" L.",sanshiki,5.0,Udon
7210,"Candace ""Cands"" L.",vermillion espresso bar & info,5.0,"Coffee & Tea, Cafes"
7211,"Candace ""Cands"" L.",seirinkan,5.0,"Italian, Pizza"
7212,"Candace ""Cands"" L.",arabica kyoto higashiyama,3.0,"Coffee & Tea, Cafes"
7213,"Candace ""Cands"" L.",shake shack kyoto shijo karasuma,5.0,"Burgers, Cafes, Ice Cream & Frozen Yogurt"
7214,"Candace ""Cands"" L.",cowboy coffee,4.0,"Coffee & Tea, Sandwiches, Breakfast & Brunch"
7215,"Candace ""Cands"" L.",chick-fil-a,4.0,"Fast Food, Chicken Shop"
7216,"Candace ""Cands"" L.",dialog cafe,4.0,"Cafes, Breakfast & Brunch"
7217,"Candace ""Cands"" L.",italian middle-eastern market,5.0,"Grocery, Sandwiches"
7218,"Candace ""Cands"" L.",pizza wagon of brooklyn,5.0,"Pizza, Italian"
7219,"Candace ""Cands"" L.",regina pizza,4.0,"Pizza, Italian"
7220,"Candace ""Cands"" L.",thinking cup,4.0,"Coffee & Tea, Sandwiches, Bagels"
7221,"Candace ""Cands"" L.",mamaleh's delicatessen,4.0,"Delis, Bagels"
7222,"Candace ""Cands"" L.",white horse tavern,4.0,American (New)
7223,"Candace ""Cands"" L.",fragments,5.0,Cafes
7224,"Candace ""Cands"" L.",pat o'brien's,5.0,"Piano Bars, American (Traditional), Cocktail Bars"
7225,"Candace ""Cands"" L.",malibu seafood fresh fish market & patio cafe,5.0,"Seafood Markets, Seafood"
7226,"Candace ""Cands"" L.",cochon,3.0,"Cajun/Creole, Seafood"
7227,"Candace ""Cands"" L.",josephine estelle,4.0,"Italian, Southern, Cocktail Bars"
7228,"Candace ""Cands"" L.",luke,5.0,"French, German, Cajun/Creole"
7229,"Candace ""Cands"" L.",north italia,5.0,"Italian, Pizza, Cocktail Bars"
7230,"Candace ""Cands"" L.",cafe laurent,4.0,"French, Breakfast & Brunch"
7231,"Candace ""Cands"" L.",c&m cafe,4.0,"Sandwiches, Coffee & Tea, Breakfast & Brunch"
7232,"Candace ""Cands"" L.",father's office,4.0,"Burgers, Cocktail Bars, Sandwiches"
7233,"Candace ""Cands"" L.",a&w restaurant,3.0,"Burgers, Fast Food, Hot Dogs"
7234,"Candace ""Cands"" L.",oscar's cafe,5.0,"Mexican, Breakfast & Brunch"
7235,"Candace ""Cands"" L.",black tap,4.0,"Burgers, American (Traditional), Desserts"
7236,"Candace ""Cands"" L.",frozen fruit co,5.0,"Ice Cream & Frozen Yogurt, Desserts, Vegan"
7237,"Candace ""Cands"" L.",commander's palace,5.0,"Cajun/Creole, Cocktail Bars, Breakfast & Brunch"
7238,"Candace ""Cands"" L.",bj's restaurant & brewhouse,4.0,"American (New), Breweries, Pizza"
7239,"Candace ""Cands"" L.",wood ranch bbq & grill,4.0,"Barbeque, Bars, American (New)"
7240,"Candace ""Cands"" L.",lusy's mediterranean cafe & grill,5.0,"Mediterranean, Middle Eastern"
7241,"Candace ""Cands"" L.",quills coffee,4.0,"Coffee Roasteries, Coffee & Tea, Breakfast & Brunch"
7242,"Candace ""Cands"" L.",martin's bar-b-que joint,4.0,"Barbeque, American (Traditional), Chicken Wings"
7243,"Candace ""Cands"" L.",loveless cafe,3.0,"Breakfast & Brunch, American (Traditional), Southern"
7244,"Candace ""Cands"" L.",the silver dollar,4.0,"Southern, Breakfast & Brunch, Whiskey Bars"
7245,"Candace ""Cands"" L.",frothy monkey,4.0,"Coffee & Tea, Breakfast & Brunch, Bars"
7246,"Candace ""Cands"" L.",hattie b's hot chicken,4.0,"American (Traditional), Southern, Chicken Shop"
7247,"Candace ""Cands"" L.",the harvest bar,4.0,"Coffee & Tea, Acai Bowls, Salad"
7248,"Candace ""Cands"" L.",pizzana,4.0,"Pizza, Italian"
7249,"Candace ""Cands"" L.",mizlala,4.0,"Mediterranean, Middle Eastern"
7250,"Candace ""Cands"" L.",homestate,5.0,"Tex-Mex, Breakfast & Brunch, Tacos"
7251,"Candace ""Cands"" L.",foxy's restaurant,4.0,"Diners, American (Traditional), Breakfast & Brunch"
7252,"Candace ""Cands"" L.",lotus of siam,4.0,"Thai, Seafood, Wine Bars"
7253,"Candace ""Cands"" L.",bavel,5.0,Middle Eastern
7254,"Candace ""Cands"" L.",joe's falafel,4.0,Mediterranean
7255,"Candace ""Cands"" L.",wagamama,4.0,Ramen
7256,"Candace ""Cands"" L.",pret a manger,4.0,"Coffee & Tea, Sandwiches, Fast Food"
7257,"Candace ""Cands"" L.",dishoom,5.0,Indian
7258,"Candace ""Cands"" L.",honest burgers south kensington,5.0,
7259,"Candace ""Cands"" L.",something vegan,4.0,"Vegan, Asian Fusion, Burgers"
7260,"Candace ""Cands"" L.",deer valley grocery café,4.0,Cafes
7261,"Candace ""Cands"" L.",persephone bakery,4.0,"Bakeries, Coffee & Tea, Breakfast & Brunch"
7262,"Candace ""Cands"" L.",the silver dollar bar & grill,5.0,"American (Traditional), Music Venues, Cocktail Bars"
7263,"Candace ""Cands"" L.",glorietta trattoria,4.0,"Italian, Bars"
7264,"Candace ""Cands"" L.",tacos el venado,5.0,"Food Trucks, Mexican, Fast Food"
7265,"Candace ""Cands"" L.",la fenice,4.0,"Pizza, Mediterranean, Napoletana"
7266,"Candace ""Cands"" L.",shake shack,5.0,"Burgers, Fast Food"
7267,"Candace ""Cands"" L.",fauno bar,3.0,"Mediterranean, Cocktail Bars, Italian"
7268,"Candace ""Cands"" L.",emma pizzeria,3.0,"Pizza, Roman"
7269,"Candace ""Cands"" L.",pie in the sky,5.0,"Bakeries, Cafes, American (New)"
7270,"Candace ""Cands"" L.",osteria la civetta,4.0,Italian
7271,"Candace ""Cands"" L.",osteria da fortunata,4.0,"Roman, Trattorie"
7272,"Candace ""Cands"" L.",obicà,4.0,"Italian, Pizza, Cafeteria"
7273,"Candace ""Cands"" L.",monster thai,4.0,Thai
7274,"Candace ""Cands"" L.",madonna inn copper cafe,4.0,"American (Traditional), Bakeries"
7275,"Candace ""Cands"" L.",breizh café le marais,3.0,"Creperies, Cafes"
7276,"Candace ""Cands"" L.",sushi note,5.0,Sushi Bars
7277,"Candace ""Cands"" L.",jitlada,3.0,Thai
7278,"Candace ""Cands"" L.",café louvre,4.0,"Cafes, Breakfast & Brunch, Czech"
7279,"Candace ""Cands"" L.",felix trattoria,4.0,"Italian, Cocktail Bars"
7280,"Candace ""Cands"" L.",l'as du fallafel,5.0,"Kosher, Sandwiches, Falafel"
7281,"Candace ""Cands"" L.",curry 36,4.0,"Food Stands, Curry Sausage"
7282,"Candace ""Cands"" L.",les papilles,5.0,"Wine Bars, Bistros"
7283,"Candace ""Cands"" L.",farmstead at long meadow ranch,3.0,"American (Traditional), Wineries, Cafes"
7284,"Candace ""Cands"" L.",yoga-urt,5.0,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Vegan"
7285,"Candace ""Cands"" L.",anarbagh,4.0,"Indian, Vegetarian"
7286,"Candace ""Cands"" L.",all american diner,2.0,"Diners, Breakfast & Brunch, American (Traditional)"
7287,"Candace ""Cands"" L.",euro pane bakery & cafe,5.0,"Bakeries, Sandwiches, Desserts"
7288,"Candace ""Cands"" L.",cassell's hamburgers,4.0,"American (Traditional), Burgers, Breakfast & Brunch"
7289,"Candace ""Cands"" L.",buona forchetta,3.0,"Pizza, Italian"
7290,"Candace ""Cands"" L.",quartino ristorante,5.0,"Italian, Wine Bars"
7291,"Candace ""Cands"" L.",wildberry pancakes and cafe,4.0,"Pancakes, Waffles, Cafes"
7292,"Candace ""Cands"" L.",giordano's,4.0,"Pizza, Italian, Salad"
7293,"Candace ""Cands"" L.",claro's italian markets,5.0,"Delis, International Grocery, Cooking Classes"
7294,"Candace ""Cands"" L.",crossroads cafe,4.0,"American (Traditional), Sandwiches, Breakfast & Brunch"
7295,"Candace ""Cands"" L.",momofuku,4.0,American (New)
7296,"Candace ""Cands"" L.",yardbird,4.0,"Southern, American (New), Cocktail Bars"
7297,"Candace ""Cands"" L.",lone pine smokehouse,3.0,"Sandwiches, Smokehouse, Salad"
7298,"Candace ""Cands"" L.",frosty chalet,1.0,"Burgers, Ice Cream & Frozen Yogurt"
7299,"Candace ""Cands"" L.",lavender & honey,5.0,"Coffee & Tea, Delis"
7300,"Candace ""Cands"" L.",pho 999,4.0,"Vietnamese, Soup"
7301,"Candace ""Cands"" L.",donahoo's golden chicken,4.0,"Chicken Wings, Comfort Food, Chicken Shop"
7302,"Candace ""Cands"" L.",in-n-out burger,5.0,"Fast Food, Burgers"
7303,"Candace ""Cands"" L.",be our guest restaurant,4.0,"French, American (Traditional), Breakfast & Brunch"
7304,"Candace ""Cands"" L.",in-n-out burger,5.0,"Burgers, Fast Food"
7305,"Candace ""Cands"" L.",gracias madre,4.0,"Mexican, Vegan, Vegetarian"
7306,"Candace ""Cands"" L.",acai jungle cafe,4.0,"Juice Bars & Smoothies, Sandwiches, Acai Bowls"
7307,"Candace ""Cands"" L.",smoke tree bbq,4.0,"Barbeque, American (Traditional), Sports Bars"
7308,"Candace ""Cands"" L.",the polo lounge,4.0,"American (New), Breakfast & Brunch"
7309,"Candace ""Cands"" L.",bhanu indian cuisine & market,4.0,"Indian, International Grocery, Coffee & Tea"
7310,"Candace ""Cands"" L.",mama shelter rooftop bar,4.0,"American (New), Cocktail Bars, Wine Bars"
7311,"Candace ""Cands"" L.",trejo's cantina,4.0,"Mexican, Bars, New Mexican Cuisine"
7312,"Candace ""Cands"" L.",robins restaurant,5.0,American (New)
7313,"Candace ""Cands"" L.",pujol,5.0,Mexican
7314,"Candace ""Cands"" L.",el beneficio café,4.0,"Breakfast & Brunch, Cafeteria"
7315,"Candace ""Cands"" L.",la gruta,4.0,Mexican
7316,"Candace ""Cands"" L.",lilly's tacos,3.0,Mexican
7317,"Candace ""Cands"" L.",majordomo,5.0,"American (New), Asian Fusion, Korean"
7318,"Candace ""Cands"" L.",lou the french on the block,5.0,"Coffee & Tea, Sandwiches, Patisserie/Cake Shop"
7319,"Candace ""Cands"" L.",le pain quotidien,4.0,"Coffee & Tea, Breakfast & Brunch, Bakeries"
7320,"Candace ""Cands"" L.",le mervetty,5.0,"French, Bakeries, Desserts"
7321,"Candace ""Cands"" L.",hoy-ka thai restaurant,4.0,"Thai, Noodles"
7322,"Candace ""Cands"" L.",cal mart,4.0,"Grocery, Delis, Cheese Shops"
7323,"Candace ""Cands"" L.",catch la,5.0,"Sushi Bars, Seafood, Breakfast & Brunch"
7324,"Candace ""Cands"" L.",der wolf,3.0,"Beer Bar, Sports Bars, American (New)"
7325,"Candace ""Cands"" L.",babbo,5.0,Italian
7326,"Candace ""Cands"" L.",zuckers bagels and smoked fish,5.0,"Bagels, Breakfast & Brunch, Delis"
7327,"Candace ""Cands"" L.",brooklyn bagel & coffee company,4.0,"Bagels, Breakfast & Brunch, Cafes"
7328,"Candace ""Cands"" L.",flanagan's on main,2.0,"Irish, Pubs, American (New)"
7329,"Candace ""Cands"" L.",nat's early bite coffee shop,5.0,"Diners, Breakfast & Brunch"
7330,"Candace ""Cands"" L.",gwen butcher shop,5.0,"Butcher, Bars, Sandwiches"
7331,"Candace ""Cands"" L.",holy smoke texas style barbecue,4.0,"Barbeque, Bars"
7332,"Candace ""Cands"" L.",copper top bbq,4.0,Barbeque
7333,"Candace ""Cands"" L.",cascina spinasse,5.0,Italian
7334,"Candace ""Cands"" L.",frenchie restaurant,5.0,"French, Modern European"
7335,"Candace ""Cands"" L.",the blue duckling 2,5.0,Czech
7336,"Candace ""Cands"" L.",brauhaus georgbräu,4.0,"German, Breweries"
7337,"Candace ""Cands"" L.",allard,2.0,French
7338,"Candace ""Cands"" L.",del cielo,4.0,"Breakfast & Brunch, Coffee & Tea"
7339,"Candace ""Cands"" L.",klatch coffee,4.0,"Coffee & Tea, Sandwiches"
7340,"Candace ""Cands"" L.",campanella cremerie,4.0,"Ice Cream & Frozen Yogurt, Coffee & Tea, Breakfast & Brunch"
7341,"Candace ""Cands"" L.",casa banana,3.0,"Argentine, Barbeque, Specialty Food"
7342,"Candace ""Cands"" L.",root down,4.0,"American (New), Bars"
7343,"Candace ""Cands"" L.",el meson del marques,5.0,Mexican
7344,"Candace ""Cands"" L.",raw love,5.0,"Vegan, Juice Bars & Smoothies, Live/Raw Food"
7345,"Candace ""Cands"" L.",taqueria honorio,5.0,Mexican
7346,"Candace ""Cands"" L.",antojitos la chiapaneca,4.0,Mexican
7347,"Candace ""Cands"" L.",posada margherita,4.0,Italian
7348,"Candace ""Cands"" L.","chomp burgers, fries, and shakes",2.0,"American (New), Salad, Burgers"
7349,"Candace ""Cands"" L.",the magic castle,5.0,"Performing Arts, American (New)"
7350,"Candace ""Cands"" L.",shake shack,5.0,Burgers
7351,"Candace ""Cands"" L.",philz coffee,4.0,"Coffee & Tea, Breakfast & Brunch"
7352,"Candace ""Cands"" L.",original pantry cafe,3.0,"American (Traditional), Breakfast & Brunch, Comfort Food"
7353,"Candace ""Cands"" L.",scratch bar & kitchen,2.0,American (New)
7354,"Candace ""Cands"" L.",taste of india,1.0,"Indian, Seafood, Breakfast & Brunch"
7355,"Candace ""Cands"" L.",the polo bar,5.0,"American (Traditional), Bars"
7356,"Candace ""Cands"" L.",sarabeths,4.0,"Breakfast & Brunch, American (Traditional), Cocktail Bars"
7357,"Candace ""Cands"" L.",juliana's,4.0,Pizza
7358,"Candace ""Cands"" L.",norah,4.0,"American (New), Venues & Event Spaces, Breakfast & Brunch"
7359,"Candace ""Cands"" L.",110 & bellevue,4.0,"American (New), Gastropubs"
7360,"Candace ""Cands"" L.",highball & harvest,4.0,"American (New), Bars, Southern"
7361,"Candace ""Cands"" L.",gaston's tavern,3.0,"American (Traditional), Sandwiches"
7362,"Candace ""Cands"" L.",la creperie,3.0,"Creperies, French"
7363,"Candace ""Cands"" L.",illy caffè,3.0,"Coffee & Tea, Cafes"
7364,"Candace ""Cands"" L.",earl of sandwich,3.0,"Sandwiches, Salad, Wraps"
7365,"Candace ""Cands"" L.",trattoria reggiano,3.0,"Italian, Pizza, Mediterranean"
7366,"Candace ""Cands"" L.",guisados,4.0,Mexican
7367,"Candace ""Cands"" L.",carlucci rosemont,2.0,Italian
7368,"Candace ""Cands"" L.",berghoff cafe,3.0,German
7369,"Candace ""Cands"" L.",honey baked ham company,3.0,"Meat Shops, Delis, Sandwiches"
7370,"Candace ""Cands"" L.",the peaks,1.0,"American (New), American (Traditional)"
7371,"Candace ""Cands"" L.",fleming's prime steakhouse & wine bar,4.0,"Wine Bars, Steakhouses, Seafood"
7372,"Candace ""Cands"" L.",lawry's the prime rib,2.0,"Steakhouses, Breakfast & Brunch, Seafood"
7373,"Candace ""Cands"" L.",super burger,4.0,Burgers
7374,"Candace ""Cands"" L.",mini kabob,4.0,Armenian
7375,"Candace ""Cands"" L.",village tandoor,4.0,Indian
7376,"Candace ""Cands"" L.",shirin restaurant,3.0,"Persian/Iranian, Mediterranean"
7377,"Candace ""Cands"" L.",porto's bakery & cafe,5.0,"Bakeries, Cafes, Custom Cakes"
7378,"Candace ""Cands"" L.",pie life pizza,4.0,"Pizza, Italian"
7379,"Candace ""Cands"" L.",rubies+diamonds,2.0,"Coffee & Tea, Tea Rooms, Sandwiches"
7380,"Candace ""Cands"" L.",rock'n fish,3.0,"Seafood, Gastropubs, American (New)"
7381,"Candace ""Cands"" L.",sweetgreen,5.0,"Salad, Vegetarian"
7382,"Candace ""Cands"" L.",sandwiches by connal,4.0,"Sandwiches, Burgers, Breakfast & Brunch"
7383,"Candace ""Cands"" L.",gott's roadside,3.0,"Burgers, Seafood, Sandwiches"
7384,"Candace ""Cands"" L.",ad hoc,4.0,"American (New), Comfort Food"
7385,"Candace ""Cands"" L.",bouchon bakery,4.0,"Bakeries, Sandwiches, Desserts"
7386,"Candace ""Cands"" L.",cafe gratitude,4.0,"Vegan, Vegetarian, Cafes"
7387,"Candace ""Cands"" L.",versailles,2.0,"Cuban, Caribbean, Sandwiches"
7388,"Candace ""Cands"" L.",suncafe organic,5.0,"Vegan, Live/Raw Food, Caterers"
7389,"Candace ""Cands"" L.",taylor's steakhouse,3.0,"Lounges, Steakhouses"
7390,"Candace ""Cands"" L.",toulouse petit kitchen & lounge,4.0,"Breakfast & Brunch, American (New), Seafood"
7391,"Candace ""Cands"" L.",vestation,3.0,"Vegan, Asian Fusion"
7392,"Candace ""Cands"" L.",el compadre,4.0,"Mexican, Cocktail Bars, Seafood"
7393,"Candace ""Cands"" L.",midici the neapolitan pizza,4.0,"Pizza, Italian, Wine Bars"
7394,"Candace ""Cands"" L.",bon vivant market & cafe,4.0,"Cocktail Bars, American (Traditional), Desserts"
7395,"Candace ""Cands"" L.",the train depot,4.0,"Sandwiches, Breakfast & Brunch, Burgers"
7396,"Candace ""Cands"" L.",cucina urbana,5.0,"Italian, Pizza, Wine Bars"
7397,"Candace ""Cands"" L.",juniper & ivy,4.0,"American (New), Bars, Tapas/Small Plates"
7398,"Candace ""Cands"" L.",badmaash,4.0,"Indian, American (New)"
7399,"Candace ""Cands"" L.",more than waffles,2.0,"Breakfast & Brunch, Waffles, American (Traditional)"
7400,"Candace ""Cands"" L.",mint leaf indian cuisine,4.0,"Indian, Wine Bars, Halal"
7401,"Candace ""Cands"" L.",california donuts,3.0,"Donuts, Coffee & Tea, Sandwiches"
7402,"Candace ""Cands"" L.",europane,4.0,"Bakeries, Cafes, Juice Bars & Smoothies"
7403,"Candace ""Cands"" L.",breakside brewery,4.0,"Gastropubs, Breweries"
7404,"Candace ""Cands"" L.",twins sliders,4.0,Burgers
7405,"Candace ""Cands"" L.",le panier,4.0,"Bakeries, French, Patisserie/Cake Shop"
7406,"Candace ""Cands"" L.",beecher's handmade cheese,4.0,"Cheese Shops, Sandwiches"
7407,"Candace ""Cands"" L.",salumi artisan cured meats,3.0,"Italian, Sandwiches, Meat Shops"
7408,"Candace ""Cands"" L.",osteria la buca,4.0,"Italian, Pizza, Cocktail Bars"
7409,"Candace ""Cands"" L.",gjelina take away,4.0,"Cafes, Pizza, Sandwiches"
7410,"Candace ""Cands"" L.",india jones chow truck,4.0,"Indian, Food Trucks"
7411,"Candace ""Cands"" L.",casita taco al carbon,3.0,Mexican
7412,"Candace ""Cands"" L.",pressed,5.0,"Juice Bars & Smoothies, Health Markets, Vegan"
7413,"Candace ""Cands"" L.",farmshop,4.0,American (New)
7414,"Candace ""Cands"" L.",the factory kitchen,4.0,Italian
7415,"Candace ""Cands"" L.",republique,4.0,"French, Breakfast & Brunch, Cocktail Bars"
7416,"Candace ""Cands"" L.",b grill by boa steakhouse,3.0,"Steakhouses, American (New)"
7417,"Candace ""Cands"" L.",hub 51,3.0,"American (New), Breakfast & Brunch, Desserts"
7418,"Candace ""Cands"" L.",eataly chicago,4.0,"Specialty Food, Pizza, Italian"
7419,"Candace ""Cands"" L.",los olivos wine merchant & cafe,4.0,"Wine Bars, American (New), Wine Tasting Room"
7420,"Candace ""Cands"" L.",din tai fung,3.0,"Shanghainese, Dim Sum, Taiwanese"
7421,"Candace ""Cands"" L.",merkato ethiopian restaurant & market,3.0,"Ethiopian, Coffee & Tea, Cocktail Bars"
7422,"Candace ""Cands"" L.",union,4.0,"Italian, Wine Bars"
7423,"Candace ""Cands"" L.",little goat diner,2.0,Diners
7424,"Candace ""Cands"" L.",rpm italian,3.0,Italian
7425,"Candace ""Cands"" L.",shake shack,4.0,"Burgers, Fast Food"
7426,"Candace ""Cands"" L.",fair oaks pharmacy and soda fountain,3.0,"Drugstores, Ice Cream & Frozen Yogurt, Burgers"
7427,"Candace ""Cands"" L.",j christopher's,3.0,"Breakfast & Brunch, American (Traditional)"
7428,"Candace ""Cands"" L.",the mill kitchen and bar,4.0,"American (New), Southern, Venues & Event Spaces"
7429,"Candace ""Cands"" L.",leopold's ice cream,4.0,"Ice Cream & Frozen Yogurt, Sandwiches, Juice Bars & Smoothies"
7430,"Candace ""Cands"" L.",the olde pink house,4.0,"Southern, Bars"
7431,"Candace ""Cands"" L.",roux on canton,4.0,"Cajun/Creole, Southern, Cocktail Bars"
7432,"Candace ""Cands"" L.",gjelina,4.0,"American (New), Breakfast & Brunch"
7433,"Candace ""Cands"" L.",mistral,5.0,"French, Salad, Steakhouses"
7434,"Candace ""Cands"" L.",pike place chowder,5.0,"Seafood, Soup"
7435,"Candace ""Cands"" L.",the hitching post ii,3.0,"Steakhouses, Barbeque, Wine Bars"
7436,"Candace ""Cands"" L.",ellen's danish pancake house,4.0,"Breakfast & Brunch, Diners"
7437,"Candace ""Cands"" L.",the pink door,5.0,"Italian, Wine Bars, Seafood"
7438,"Candace ""Cands"" L.",pine state biscuits,4.0,"Southern, Breakfast & Brunch, Sandwiches"
7439,"Candace ""Cands"" L.",crushcakes & cafe,4.0,"Bakeries, Desserts, Breakfast & Brunch"
7440,"Candace ""Cands"" L.",the ahwahnee dining room,4.0,American (New)
7441,"Candace ""Cands"" L.",guisados,5.0,"Mexican, Latin American"
7442,"Candace ""Cands"" L.",le pigeon,4.0,"French, American (New)"
7443,"Candace ""Cands"" L.",jasmine thai cuisine,1.0,Thai
7444,"Candace ""Cands"" L.",bill's hamburgers,5.0,Burgers
7445,"Candace ""Cands"" L.",baklava factory,3.0,"Bakeries, Desserts, Lebanese"
7446,"Candace ""Cands"" L.",bonnie b's smokin bbq heaven,5.0,"Barbeque, Desserts, Sandwiches"
7447,"Candace ""Cands"" L.",yang chow,2.0,"Chinese, Seafood, Noodles"
7448,"Candace ""Cands"" L.",craig's,4.0,"American (New), Cocktail Bars, Breakfast & Brunch"
7449,"Candace ""Cands"" L.",marino restaurant,4.0,Italian
7450,"Candace ""Cands"" L.",bistro jeanty,5.0,French
7451,"Candace ""Cands"" L.",boon fly cafe,3.0,American (Traditional)
7452,"Candace ""Cands"" L.",the model bakery,3.0,"Bakeries, Breakfast & Brunch, Coffee & Tea"
7453,"Candace ""Cands"" L.",addendum,4.0,"American (New), Barbeque, Venues & Event Spaces"
7454,"Candace ""Cands"" L.",the donuttery,5.0,"Donuts, Coffee & Tea, Sandwiches"
7455,"Candace ""Cands"" L.",la grande orange café,4.0,"American (New), Breakfast & Brunch"
7456,"Candace ""Cands"" L.",woodspoon,5.0,Brazilian
7457,"Candace ""Cands"" L.",pizza port,4.0,"Pizza, Breweries, Beer Bar"
7458,"Candace ""Cands"" L.",don cuco mexican restaurant,4.0,Mexican
7459,"Candace ""Cands"" L.",spitz,3.0,"Mediterranean, Bars"
7460,"Candace ""Cands"" L.",petit trois,5.0,French
7461,"Candace ""Cands"" L.",thierry,3.0,"Patisserie/Cake Shop, Cafes, Chocolatiers & Shops"
7462,"Candace ""Cands"" L.",caffè artigiano,4.0,"Coffee & Tea, Sandwiches"
7463,"Candace ""Cands"" L.",japadog,4.0,"Hot Dogs, Food Stands"
7464,"Candace ""Cands"" L.",chambar,5.0,Belgian
7465,"Candace ""Cands"" L.",le crocodile restaurant,5.0,French
7466,"Candace ""Cands"" L.",vij's restaurant,5.0,Indian
7467,"Candace ""Cands"" L.",the flying pig,4.0,"Canadian (New), Seafood"
7468,"Candace ""Cands"" L.",joan's on third,4.0,"Breakfast & Brunch, Cafes, Party & Event Planning"
7469,"Candace ""Cands"" L.",la super-rica taqueria,3.0,Mexican
7470,"Candace ""Cands"" L.",joselito's montrose,3.0,Mexican
7471,"Candace ""Cands"" L.",yard house,4.0,"Bars, American (New), Vegetarian"
7472,"Candace ""Cands"" L.",little beast restaurant,4.0,"American (New), Tapas/Small Plates, Wine Bars"
7473,"Candace ""Cands"" L.",chi spacca,4.0,Italian
7474,"Candace ""Cands"" L.",ms donuts,4.0,"Donuts, Sandwiches, Coffee & Tea"
